link,name,location,price,area,bhk,bathroom,area_type_x,id,property_name_address
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-1171-sq-ft-r3-spid-H81117491,GAURAV,"3 BHK Flat in Shivaji Park, Dadar",₹6.5 Cr,"1,171 sqft",3 BHK,(3 Baths),Super Built-up Area,2369,"Super Built up area 1171
(108.79 sq.m.)
Built Up area: 1170 sq.ft. (108.7 sq.m.)
Carpet area: 1108 sq.ft. (102.94 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dipti-royal-arc-shivaji-park-south-mumbai-1112-sq-ft-r1-spid-G84547008,Dipti Royal Arc,"3 BHK Flat in Shivaji Park, Dadar",₹7.45 Cr,"1,112 sqft",3 BHK,(3 Baths),Super Built-up Area,2370,"Super Built up area 1112
(103.31 sq.m.)
Built Up area: 1111 sq.ft. (103.22 sq.m.)
Carpet area: 1110 sq.ft. (103.12 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-702-sq-ft-spid-L85711282,Avhad Oasis,"2 BHK Flat in Dadar West, Mumbai",₹3.75 Cr,702 sqft,2 BHK,(2 Baths),Carpet Area,2371,"Carpet area: 702
(65.22 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-431-sq-ft-spid-B85711126,Avhad Oasis,"1 BHK Flat in Dadar West, Mumbai",₹2.38 Cr,431 sqft,1 BHK,(2 Baths),Carpet Area,2372,"Carpet area: 431
(40.04 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-730-sq-ft-spid-E83287832,shri udya,"2 BHK Flat in Shivaji Park, Dadar",₹3.95 Cr,730 sqft,2 BHK,(2 Baths),Super Built-up Area,2373,"Super Built up area 730
(67.82 sq.m.)
Built Up area: 710 sq.ft. (65.96 sq.m.)
Carpet area: 700 sq.ft. (65.03 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bombay-realty-island-city-center-dadar-east-south-mumbai-2514-sq-ft-spid-L85274978,"Bombay Realty Island City Center
4.3","4 BHK Flat in Dadar East, Mumbai",₹11.5 Cr,"2,514 sqft",4 BHK,(5 Baths),Carpet Area,2374,"Carpet area: 2514
(233.56 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ra-residences-dadar-east-south-mumbai-2850-sq-ft-r2-spid-Z81792090,RA Residences,"3 BHK Flat in Dadar East, Mumbai",₹9 Cr,"2,850 sqft",3 BHK,(4 Baths),Super Built-up Area,2375,"Super Built up area 2850
(264.77 sq.m.)
Carpet area: 1838.36 sq.ft. (170.79 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-2620-sq-ft-spid-S80577651,The Bombay ICC,"4 BHK Flat in Dadar East, Mumbai",₹9.21 Cr,"2,620 sqft",4 BHK,(5 Baths),Super Built-up Area,2376,"Super Built up area 2620
(243.41 sq.m.)
Built Up area: 2520 sq.ft. (234.12 sq.m.)
Carpet area: 2100 sq.ft. (195.1 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-500-sq-ft-r3-spid-P82524748,"Viyaara Altiora , Dadar West","1 BHK Flat in Shivaji Park, Dadar",₹1.85 Cr,500 sqft,1 BHK,(2 Baths),Built-up Area,2377,"Built Up area: 500
(46.45 sq.m.)
Carpet area: 451 sq.ft. (41.9 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-680-sq-ft-r3-spid-J82525016,"Viyaara Altiora , Dadar West","2 BHK Flat in Shivaji Park, Dadar",₹2.5 Cr,680 sqft,2 BHK,(2 Baths),Built-up Area,2378,"Built Up area: 680
(63.17 sq.m.)
Carpet area: 613 sq.ft. (56.95 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-suraj-the-palette-dadar-west-south-mumbai-1466-sq-ft-r1-spid-G82017678,Suraj The Palette,"3 BHK Flat in Dadar West, Mumbai",₹9.53 Cr,"1,466 sqft",3 BHK,(4 Baths),Carpet Area,2379,"Carpet area: 1466
(136.2 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-suraj-the-palette-dadar-west-south-mumbai-905-sq-ft-r1-spid-A82017422,Suraj The Palette,"2 BHK Flat in Dadar West, Mumbai",₹4.98 Cr,905 sqft,2 BHK,(2 Baths),Carpet Area,2380,"Carpet area: 905
(84.08 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-suraj-the-palette-dadar-west-south-mumbai-905-sq-ft-r1-spid-B82837324,Suraj The Palette,"2 BHK Flat in Dadar West, Mumbai",₹6.25 Cr,905 sqft,2 BHK,(2 Baths),Carpet Area,2381,"Carpet area: 905
(84.08 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-500-sq-ft-r2-spid-V81559179,Yash Splendora,"1 BHK Flat in Dadar West, Mumbai",₹2 Cr,500 sqft,1 BHK,(2 Baths),Built-up Area,2382,"Built Up area: 500
(46.45 sq.m.)
Carpet area: 421 sq.ft. (39.11 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-818-sq-ft-spid-W86235194,codename rise,"2 BHK Flat in Dadar West, Mumbai",₹3.5 Cr,818 sqft,2 BHK,(2 Baths),Carpet Area,2383,"Carpet area: 818
(75.99 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-2000-sq-ft-spid-Y85779282,seaesta,"3 BHK Flat in Shivaji Park, Dadar",₹13 Cr,"2,000 sqft",3 BHK,(4 Baths),Built-up Area,2384,"Built Up area: 2000
(185.81 sq.m.)
Carpet area: 1450 sq.ft. (134.71 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-655-sq-ft-r5-spid-T78037487,Shivaji Park road no 2,"2 BHK Flat in Dadar West, Mumbai",₹4.2 Cr,655 sqft,2 BHK,(2 Baths),Carpet Area,2385,"Carpet area: 655
(60.85 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-east-south-mumbai-711-sq-ft-r9-spid-W74372081,CHS LTD,"2 BHK Flat in Dadar East, Mumbai",₹3.3 Cr,711 sqft,2 BHK,(2 Baths),Carpet Area,2386,"Carpet area: 711
(66.05 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-650-sq-ft-spid-K85403474,New Chs,"2 BHK Flat in Dadar West, Mumbai",₹3.6 Cr,650 sqft,2 BHK,(2 Baths),Carpet Area,2387,"Carpet area: 650
(60.39 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-830-sq-ft-r1-spid-S83736708,Good Chs,"2 BHK Flat in Dadar West, Mumbai",₹5.5 Cr,830 sqft,2 BHK,(2 Baths),Carpet Area,2388,"Carpet area: 830
(77.11 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-573-sq-ft-r3-spid-X79520659,NEW CHS,"2 BHK Flat in Dadar West, Mumbai",₹3.5 Cr,573 sqft,2 BHK,(2 Baths),Carpet Area,2389,"Carpet area: 573
(53.23 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-734-sq-ft-r4-spid-F79176197,Pandurang Naik Marg,"2 BHK Flat in Dadar West, Mumbai",₹4.25 Cr,734 sqft,2 BHK,(2 Baths),Carpet Area,2390,"Carpet area: 734
(68.19 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-2974-sq-ft-spid-L86020232,The Bombay ICC,"4 BHK Flat in Dadar East, Mumbai",₹14.28 Cr,"2,974 sqft",4 BHK,(4 Baths),Carpet Area,2391,"Carpet area: 2974
(276.29 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-2566-sq-ft-spid-I86020176,The Bombay ICC,"4 BHK Flat in Dadar East, Mumbai",₹13.35 Cr,"2,566 sqft",4 BHK,(4 Baths),Carpet Area,2392,"Carpet area: 2566
(238.39 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-2100-sq-ft-spid-V86020108,The Bombay ICC,"4 BHK Flat in Dadar East, Mumbai",₹10.28 Cr,"2,100 sqft",4 BHK,(4 Baths),Carpet Area,2393,"Carpet area: 2100
(195.1 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-dwarka-bhuvan-hindu-colony-mumbai-south-1051-sq-ft-spid-I85989608,Shree Dwarka Bhuvan,"3 BHK Flat in Hindu Colony, Dadar",₹4.65 Cr,"1,051 sqft",3 BHK,(3 Baths),Carpet Area,2394,"Carpet area: 1051
(97.64 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-anand-apartment-dadar-mumbai-south-1180-sq-ft-spid-H85810788,Anand Apartment,"3 BHK Flat in Dadar, Mumbai",₹7 Cr,"1,180 sqft",3 BHK,(3 Baths),Carpet Area,2395,"Carpet area: 1180
(109.63 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-2566-sq-ft-spid-A85809700,The Bombay ICC,"4 BHK Flat in Dadar East, Mumbai",₹13.35 Cr,"2,566 sqft",4 BHK,(5 Baths),Carpet Area,2396,"Carpet area: 2566
(238.39 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-600-sq-ft-r2-spid-X81559291,Yash Splendora,"2 BHK Flat in Dadar West, Mumbai",₹2.5 Cr,600 sqft,2 BHK,(2 Baths),Built-up Area,2397,"Built Up area: 600
(55.74 sq.m.)
Carpet area: 529 sq.ft. (49.15 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-dadar-east-south-mumbai-800-sq-ft-spid-W85942250,"Dadar East, Mumbai, Mumbai South","2 BHK Independent Builder Floor in Dadar East, Mumbai",₹3.75 Cr,800 sqft,2 BHK,(2 Baths),Carpet Area,2398,"Carpet area: 800
(74.32 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-east-south-mumbai-913-sq-ft-r2-spid-S82828356,Dharti heights,"2 BHK Flat in Dadar East, Mumbai",₹3.3 Cr,913 sqft,2 BHK,(2 Baths),Carpet Area,2399,"Carpet area: 913
(84.82 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-675-sq-ft-r1-spid-V79223371,Kohinoor Tower,"2 BHK Flat in Dadar West, Mumbai",₹2.85 Cr,675 sqft,2 BHK,(2 Baths),Carpet Area,2400,"Carpet area: 675
(62.71 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-suraj-ocean-star-dadar-west-south-mumbai-1309-sq-ft-spid-I85300418,Suraj Ocean Star,"3 BHK Flat in Dadar West, Mumbai",₹12 Cr,"1,309 sqft",3 BHK,(3 Baths),Carpet Area,2401,"Carpet area: 1309
(121.61 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-suraj-the-palette-dadar-west-south-mumbai-1106-sq-ft-spid-D85300220,Suraj The Palette,"3 BHK Flat in Dadar West, Mumbai",₹9.5 Cr,"1,106 sqft",3 BHK,(3 Baths),Carpet Area,2402,"Carpet area: 1106
(102.75 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-suraj-the-palette-dadar-west-south-mumbai-905-sq-ft-spid-Z85300080,Suraj The Palette,"2 BHK Flat in Dadar West, Mumbai",₹6.25 Cr,905 sqft,2 BHK,(2 Baths),Carpet Area,2403,"Carpet area: 905
(84.08 sq.m.)  
sq.ft."
https://www.99acres.com/6-bhk-bedroom-apartment-flat-for-sale-in-tejal-apartment-hindu-colony-mumbai-south-2427-sq-ft-r2-spid-F81510173,Tejal Apartment,"6 BHK Flat in Hindu Colony, Dadar",₹12.85 Cr,"2,427 sqft",6 BHK,(6 Baths),Carpet Area,2404,"Carpet area: 2427
(225.48 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tejal-apartment-hindu-colony-mumbai-south-1287-sq-ft-r2-spid-T81510019,Tejal Apartment,"3 BHK Flat in Hindu Colony, Dadar",₹6.85 Cr,"1,287 sqft",3 BHK,(3 Baths),Carpet Area,2405,"Carpet area: 1287
(119.57 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bombay-realty-island-city-center-dadar-east-south-mumbai-1640-sq-ft-r2-spid-B81012581,"Bombay Realty Island City Center
4.3","3 BHK Flat in Dadar East, Mumbai",₹9.1 Cr,"1,640 sqft",3 BHK,(4 Baths),Carpet Area,2406,"Carpet area: 1640
(152.36 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bombay-springs-dadar-east-south-mumbai-2650-sq-ft-r2-spid-O81510387,"Bombay Springs
4.0","4 BHK Flat in Dadar East, Mumbai",₹14.75 Cr,"2,650 sqft",4 BHK,(4 Baths),Super Built-up Area,2407,"Super Built up area 2650
(246.19 sq.m.)
Carpet area: 2100 sq.ft. (195.1 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-1955-sq-ft-r8-spid-T64195776,The Bombay ICC,"3 BHK Flat in Dadar East, Mumbai",₹10 Cr,"1,955 sqft",3 BHK,(4 Baths),Carpet Area,2408,"Carpet area: 1955
(181.63 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-2500-sq-ft-r9-spid-E64195676,The Bombay ICC,"4 BHK Flat in Dadar East, Mumbai",₹14.5 Cr,"2,500 sqft",4 BHK,(6 Baths),Carpet Area,2409,"Carpet area: 2500
(232.26 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-pashmina-serene-hindu-colony-mumbai-south-2200-sq-ft-r2-spid-R79187353,Pashmina Serene,"4 BHK Flat in Hindu Colony, Dadar",₹8.55 Cr,"2,200 sqft",4 BHK,(4 Baths),Carpet Area,2410,"Carpet area: 2200
(204.39 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ra-residences-dadar-east-south-mumbai-1800-sq-ft-r8-spid-F71641980,RA Residences,"3 BHK Flat in Dadar East, Mumbai",₹9 Cr,"1,800 sqft",3 BHK,(3 Baths),Carpet Area,2411,"Carpet area: 1800
(167.23 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sugee-preksha-dadar-east-south-mumbai-1300-sq-ft-spid-G85547060,Sugee Preksha,"3 BHK Flat in Dadar East, Mumbai",₹4.21 Cr,"1,300 sqft",3 BHK,(3 Baths),Super Built-up Area,2412,"Super Built up area 1300
(120.77 sq.m.)
Built Up area: 1200 sq.ft. (111.48 sq.m.)
Carpet area: 1000 sq.ft. (92.9 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-mumbai-south-1000-sq-ft-r2-spid-L79769755,ON REQUEST,"2 BHK Flat in Dadar, Mumbai",₹3.81 Cr,"1,000 sqft",2 BHK,(2 Baths),Carpet Area,2413,"Carpet area: 1000
(92.9 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-tt-south-mumbai-711-sq-ft-r1-spid-E83755272,monalisa dadar east,"2 BHK Flat in Dadar TT, Mumbai",₹3.25 Cr,711 sqft,2 BHK,(2 Baths),Carpet Area,2414,"Carpet area: 711
(66.05 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-620-sq-ft-r1-spid-O84630914,On request,"2 BHK Flat in Dadar West, Mumbai",₹2.8 Cr,620 sqft,2 BHK,(2 Baths),Carpet Area,2415,"Carpet area: 620
(57.6 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-750-sq-ft-r1-spid-A83942016,Trilok Apartment,"2 BHK Flat in Dadar West, Mumbai",₹3.5 Cr,750 sqft,2 BHK,(2 Baths),Carpet Area,2416,"Carpet area: 750
(69.68 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sugee-hiranya-shivaji-park-south-mumbai-550-sq-ft-spid-L85400020,Sugee Hiranya,"2 BHK Flat in Shivaji Park, Dadar",₹3.5 Cr,550 sqft,2 BHK,(2 Baths),Carpet Area,2417,"Carpet area: 550
(51.1 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-570-sq-ft-spid-F85155770,Ekam tower,"2 BHK Flat in Shivaji Park, Dadar",₹3.5 Cr,570 sqft,2 BHK,(3 Baths),Carpet Area,2418,"Carpet area: 570
(52.95 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-656-sq-ft-spid-X85096828,shubh laxmi chs,"2 BHK Flat in Dadar West, Mumbai",₹3.35 Cr,656 sqft,2 BHK,(2 Baths),Carpet Area,2419,"Carpet area: 656
(60.94 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-mehta-residency-hindu-colony-mumbai-south-550-sq-ft-spid-A83253884,Mehta Residency,"2 BHK Flat in Hindu Colony, Dadar",₹2.8 Cr,550 sqft,2 BHK,(2 Baths),Carpet Area,2420,"Carpet area: 550
(51.1 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bhawani-sankar-mumbai-south-818-sq-ft-spid-X86202680,Sigma above all,"2 BHK Flat in Bhawani Sankar, Dadar",₹4 Cr,818 sqft,2 BHK,(2 Baths),Carpet Area,2421,"Carpet area: 818
(75.99 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-1900-sq-ft-spid-V86094358,The Bombay ICC,"3 BHK Flat in Dadar East, Mumbai",₹10.25 Cr,"1,900 sqft",3 BHK,(4 Baths),Carpet Area,2422,"Carpet area: 1900
(176.52 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-1900-sq-ft-spid-N86094268,The Bombay ICC,"3 BHK Flat in Dadar East, Mumbai",₹10.4 Cr,"1,900 sqft",3 BHK,(4 Baths),Carpet Area,2423,"Carpet area: 1900
(176.52 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-sugee-shubhada-dadar-west-south-mumbai-450-sq-ft-spid-Y85481070,Sugee Shubhada,"1 BHK Flat in Dadar West, Mumbai",₹2.6 Cr,450 sqft,1 BHK,(1 Bath),Carpet Area,2424,"Carpet area: 450
(41.81 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bombay-realty-island-city-center-dadar-east-south-mumbai-3000-sq-ft-r9-spid-G72574397,"Bombay Realty Island City Center
4.3","4 BHK Flat in Dadar East, Mumbai",₹11 Cr,"3,000 sqft",4 BHK,(5 Baths),Super Built-up Area,2425,"Super Built up area 3000
(278.71 sq.m.)
Built Up area: 2500 sq.ft. (232.26 sq.m.)
Carpet area: 2077 sq.ft. (192.96 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dadar-mumbai-south-510-sq-ft-r1-spid-P84710736,Shree Sai Vishwas,"1 BHK Flat in Dadar, Mumbai",₹2.5 Cr,510 sqft,1 BHK,(1 Bath),Carpet Area,2426,"Carpet area: 510
(47.38 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-450-sq-ft-r4-spid-H79838329,GOOD CHS,"1 BHK Flat in Dadar West, Mumbai",₹2.55 Cr,450 sqft,1 BHK,(1 Bath),Carpet Area,2427,"Carpet area: 450
(41.81 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-1110-sq-ft-r1-spid-D83694784,shivaji Park road no 2 Good Chs,"3 BHK Flat in Dadar West, Mumbai",₹7.45 Cr,"1,110 sqft",3 BHK,(3 Baths),Carpet Area,2428,"Carpet area: 1110
(103.12 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-suraj-ocean-star-dadar-west-south-mumbai-1715-sq-ft-spid-R85821404,Suraj Ocean Star,"4 BHK Flat in Dadar West, Mumbai",₹17.13 Cr,"1,714 sqft",4 BHK,(4 Baths),Carpet Area,2429,"Carpet area: 159.3   
sq.m."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tejal-apartment-hindu-colony-mumbai-south-1287-sq-ft-r2-spid-U82064030,Tejal Apartment,"3 BHK Flat in Hindu Colony, Dadar",₹6.75 Cr,"1,287 sqft",3 BHK,(3 Baths),Carpet Area,2430,"Carpet area: 1287
(119.57 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-mehta-residency-hindu-colony-mumbai-south-600-sq-ft-r3-spid-C80009999,Mehta Residency,"2 BHK Flat in Hindu Colony, Dadar",₹3.15 Cr,600 sqft,2 BHK,(2 Baths),Carpet Area,2445,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-uct-unique-exotica-hindu-colony-mumbai-south-1198-sq-ft-r3-spid-J80012665,UCT Unique Exotica,"3 BHK Flat in Hindu Colony, Dadar",₹6.5 Cr,"1,198 sqft",3 BHK,(3 Baths),Carpet Area,2430,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hindu-colony-mumbai-south-1400-sq-ft-r2-spid-O81404643,On request,"3 BHK Flat in Hindu Colony, Dadar",₹8 Cr,"1,400 sqft",3 BHK,(3 Baths),Carpet Area,2446,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashwa-atharva-samruddhi-residency-dadar-east-south-mumbai-1425-sq-ft-r5-spid-W71964912,Ashwa Atharva Samruddhi Residency,"3 BHK Flat in Dadar East, Mumbai",₹6.5 Cr,"1,425 sqft",3 BHK,(3 Baths),Carpet Area,2430,
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-parsi-colony-mumbai-south-3450-sq-ft-spid-Q85983706,M Tower,"4 BHK Flat in Parsi Colony, Dadar",₹14 Cr,"3,450 sqft",4 BHK,(6 Baths),Super Built-up Area,2430,"Super Built up area 3450
(320.52 sq.m.)
Built Up area: 2950 sq.ft. (274.06 sq.m.)
Carpet area: 2300 sq.ft. (213.68 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dadar-east-south-mumbai-820-sq-ft-r1-spid-J83431380,The Baya Sunrise,"1 BHK Flat in Dadar East, Mumbai",₹1.82 Cr,820 sqft,1 BHK,(2 Baths),Super Built-up Area,2431,"Super Built up area 820
(76.18 sq.m.)
Built Up area: 670 sq.ft. (62.25 sq.m.)
Carpet area: 489 sq.ft. (45.43 sq.m.)  
sq.ft."
https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-suraj-the-palette-dadar-west-south-mumbai-2011-sq-ft-spid-I85300694,Suraj The Palette,"5 BHK Flat in Dadar West, Mumbai",₹15.5 Cr,"2,011 sqft",5 BHK,(5 Baths),Carpet Area,2432,"Carpet area: 2011
(186.83 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-east-south-mumbai-513-sq-ft-r2-spid-F82464976,Good Chs Hindu Colony,"2 BHK Flat in Dadar East, Mumbai",₹2.6 Cr,513 sqft,2 BHK,(2 Baths),Carpet Area,2433,"Carpet area: 513
(47.66 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-bhawani-sankar-mumbai-south-490-sq-ft-spid-C85425128,"Tedulkar Mangesh Residency, dadar West, Mumbai","1 BHK Flat in Bhawani Sankar, Dadar",₹2.55 Cr,490 sqft,1 BHK,(2 Baths),Super Built-up Area,2434,"Super Built up area 490
(45.52 sq.m.)
Built Up area: 480 sq.ft. (44.59 sq.m.)
Carpet area: 470 sq.ft. (43.66 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-east-south-mumbai-800-sq-ft-r1-spid-D83490870,Monopoli,"2 BHK Flat in Dadar East, Mumbai",₹3.36 Cr,800 sqft,2 BHK,(2 Baths),Carpet Area,2435,"Carpet area: 800
(74.32 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-east-south-mumbai-758-sq-ft-r1-spid-Q83490498,Monopoli,"2 BHK Flat in Dadar East, Mumbai",₹3.01 Cr,758 sqft,2 BHK,(2 Baths),Carpet Area,2436,"Carpet area: 758
(70.42 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hindu-colony-mumbai-south-667-sq-ft-r1-spid-Y84436914,Sugee Srushti,"2 BHK Flat in Hindu Colony, Dadar",₹3.4 Cr,667 sqft,2 BHK,(2 Baths),Carpet Area,2437,"Carpet area: 667
(61.97 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-940-sq-ft-spid-T85301594,Mangesh Residency,"3 BHK Flat in Dadar West, Mumbai",₹4.2 Cr,940 sqft,3 BHK,(3 Baths),Carpet Area,2438,"Carpet area: 940
(87.33 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-818-sq-ft-spid-S85295346,Colo Rise,"2 BHK Flat in Dadar West, Mumbai",₹3.59 Cr,818 sqft,2 BHK,(2 Baths),Carpet Area,2439,"Carpet area: 818
(75.99 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-769-sq-ft-spid-J85295096,Colo Rise,"2 BHK Flat in Dadar West, Mumbai",₹3.48 Cr,769 sqft,2 BHK,(2 Baths),Carpet Area,2440,"Carpet area: 769
(71.44 sq.m.)  
sq.ft."
